,TIME,POSICAO,NOME,PONTUACAO,RODADA,G,A,FT,FD,FF,FS,SG,DS,DE,DP,PS,PP,PC,PI,I,GC,GS,FC,CV,CA,ADVERSARIO,CASA,FORA
4900,Atlético-GO,Lateral,Bruno Tubarão,1.0,16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Palmeiras,0,1
4901,Vasco,Lateral,Paulo Henrique,8.2,16,0,0,0,0,0,1,1,3,0,0,0,0,0,0,0,0,0,3,0,0,Corinthians,1,0
4902,Botafogo,Meia,Marlon Freitas,-0.3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vitória,0,1
4903,Criciúma,Meia,Matheusinho,10.9,16,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Fluminense,1,0
4904,Fortaleza,Atacante,Breno Lopes,1.6,16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Flamengo,0,1
4905,Botafogo,Goleiro,John Victor,10.0,16,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,Vitória,0,1
4906,Palmeiras,Meia,Raphael Veiga,11.3,16,1,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,1,0
4907,Flamengo,Atacante,Pedro,13.9,16,1,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,Fortaleza,1,0
4908,Atlético-MG,Meia,Battaglia,0.9,16,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,São Paulo,1,0
4909,Internacional,Técnico,Eduardo Coudet,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,0,1
4910,Botafogo,Meia,Gregore,3.0,16,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,7,0,0,Vitória,0,1
4911,São Paulo,Lateral,Igor Vinícius,4.1,16,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,0,1
4912,Corinthians,Meia,Raniele,-0.4,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,Vasco,0,1
4913,Atlético-GO,Meia,Lucas Kal,3.3,16,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Palmeiras,0,1
4914,Criciúma,Lateral,Trauco,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,1,0
4915,Cruzeiro,Meia,Machado,-1.3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Grêmio,0,1
4916,Cruzeiro,Meia,Matheus Pereira,1.9,16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Grêmio,0,1
4917,Flamengo,Meia,Allan,0.1,16,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,1,Fortaleza,1,0
4918,Atlético-MG,Técnico,Gabriel Milito,5.78,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,1,0
4919,Atlético-MG,Lateral,Saravia,4.5,16,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,2,0,0,São Paulo,1,0
4920,Flamengo,Atacante,Carlinhos,0.8,16,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,1,0
4921,Cruzeiro,Atacante,Arthur Gomes,16.5,16,1,0,0,2,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,0,1
4922,Atlético-GO,Atacante,Yony González,0.9,16,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Palmeiras,0,1
4923,Grêmio,Meia,Villasanti,5.7,16,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,Cruzeiro,1,0
4924,Bahia,Técnico,Rogério Ceni,5.64,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,0,1
4925,Botafogo,Lateral,Marçal,10.5,16,0,0,0,0,0,2,1,4,0,0,0,0,0,0,0,0,0,1,0,0,Vitória,0,1
4926,Atlético-GO,Meia,Shaylon,7.4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Palmeiras,0,1
4927,Vitória,Lateral,Willean Lepo,5.4,16,0,0,0,1,1,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,1,0
4928,Corinthians,Zagueiro,Félix Torres,1.9,16,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,Vasco,0,1
4929,São Paulo,Atacante,Erick,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,0,1
4930,Flamengo,Zagueiro,Léo Ortiz,1.2,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,1,0
4931,Corinthians,Atacante,Pedro Raul,0.7,16,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Vasco,0,1
4932,Bahia,Zagueiro,Kanu,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,0,1
4933,Bahia,Meia,Jean Lucas,5.7,16,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Athlético-PR,0,1
4934,Fortaleza,Zagueiro,Kuscevic,0.0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Flamengo,0,1
4935,Botafogo,Atacante,Savarino,8.9,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vitória,0,1
4936,Athlético-PR,Atacante,Cuello,2.4,16,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Bahia,1,0
4937,Vasco,Atacante,Vegetti,5.5,16,0,0,0,1,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,Corinthians,1,0
4938,Fortaleza,Meia,Pochettino,4.7,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Flamengo,0,1
4939,Botafogo,Zagueiro,Alexander Barboza,8.8,16,0,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,0,2,0,0,Vitória,0,1
4940,São Paulo,Técnico,Luis Zubeldía,2.65,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,0,1
4941,Atlético-GO,Meia,Baralhas,2.5,16,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,1,Palmeiras,0,1
4942,Flamengo,Goleiro,Rossi,-1.0,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,Fortaleza,1,0
4943,Atlético-GO,Lateral,Guilherme Romão,4.1,16,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,0,1
4944,Atlético-MG,Atacante,Paulinho,12.8,16,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,1,0
4945,São Paulo,Zagueiro,Alan Franco,0.3,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,0,Atlético-MG,0,1
4946,Juventude,Atacante,Carrillo,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,1,0
4947,Fortaleza,Meia,Pedro Augusto,1.2,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vitória,1,0
4948,Corinthians,Atacante,Yuri Alberto,4.0,17,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,0,Criciúma,1,0
4949,Vitória,Lateral,Lucas Esteves,1.5,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,Fortaleza,0,1
4950,Criciúma,Meia,Ronald Lopes,0.9,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Corinthians,0,1
4951,Atlético-GO,Atacante,Derek,-0.3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vasco,1,0
4952,Botafogo,Atacante,Júnior Santos,5.1,17,0,0,0,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Palmeiras,1,0
4953,São Paulo,Atacante,Ferreira,-0.8,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Grêmio,1,0
4954,Grêmio,Meia,Pepê,0.4,17,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,1,São Paulo,0,1
4955,Corinthians,Goleiro,Hugo Souza,2.0,17,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,Criciúma,1,0
4956,Vasco,Meia,Hugo Moura,6.9,17,0,1,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,Atlético-GO,0,1
4957,Atlético-GO,Meia,Rhaldney,5.0,17,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,Vasco,1,0
4958,Fortaleza,Lateral,Felipe Jonatan,2.2,17,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Vitória,1,0
4959,Vitória,Atacante,Alerrandro,1.7,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,0,1
4960,Corinthians,Lateral,Matheuzinho,2.1,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Criciúma,1,0
4961,Criciúma,Lateral,Claudinho,11.3,17,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,Corinthians,0,1
4962,Fortaleza,Zagueiro,Brítez,5.8,17,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,1,Vitória,1,0
4963,Palmeiras,Lateral,Piquerez,3.6,17,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,0,1
4964,Palmeiras,Lateral,Caio Paulista,0.5,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,0,1
4965,Corinthians,Zagueiro,Cacá,8.8,17,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Criciúma,1,0
4966,Vitória,Meia,Luan Vinícius,-0.5,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fortaleza,0,1
4967,Palmeiras,Meia,Gabriel Menino,6.4,17,0,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,0,1
4968,Atlético-MG,Zagueiro,Bruno Fuchs,1.7,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Juventude,0,1
4969,Vitória,Goleiro,Lucas Arcanjo,-2.0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,Fortaleza,0,1
4970,Atlético-GO,Zagueiro,Adriano Martins,1.2,17,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,Vasco,1,0
4971,Atlético-MG,Goleiro,Matheus Mendes,0.0,17,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,Juventude,0,1
4972,Botafogo,Atacante,Igor Jesus,0.3,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,2,0,0,Palmeiras,1,0
4973,Criciúma,Meia,Newton,2.8,17,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,3,0,0,Corinthians,0,1
4974,Fortaleza,Técnico,Juan Vojvoda,7.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vitória,1,0
4975,Vitória,Zagueiro,Wagner Leonardo,3.2,17,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,0,1
4976,São Paulo,Zagueiro,Ferraresi,8.6,17,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,1,0
4977,Atlético-GO,Atacante,Hurtado,6.0,17,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Vasco,1,0
4978,Fortaleza,Atacante,Lucero,1.0,17,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,0,3,0,1,Vitória,1,0
4979,Vasco,Lateral,Lucas Piton,7.4,17,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,0,1
4980,Atlético-GO,Meia,Roni,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,1,0
4981,Palmeiras,Meia,Maurício,1.0,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,0,1
4982,Vasco,Meia,Zé Gabriel,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,0,1
4983,Juventude,Lateral,Ewerthon,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,1,0
4984,Vitória,Técnico,Thiago Carpini,3.62,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,0,1
4985,São Paulo,Meia,Rodrigo Nestor,1.7,17,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,1,0
4986,São Paulo,Lateral,Welington,7.9,17,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,3,0,1,Grêmio,1,0
4987,Vasco,Meia,Praxedes,3.7,17,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,0,1
4988,Grêmio,Zagueiro,Natã,2.2,17,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,0,1
4989,São Paulo,Meia,Bobadilla,0.5,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Grêmio,1,0
4990,Corinthians,Lateral,Hugo,9.1,17,0,1,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,Criciúma,1,0
4991,Juventude,Atacante,David,1.7,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,1,0
4992,Botafogo,Atacante,Luiz Henrique,7.9,17,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Palmeiras,1,0
4993,Palmeiras,Técnico,Abel Ferreira,4.05,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,0,1
4994,Fortaleza,Atacante,Machuca,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vitória,1,0
4995,Vitória,Meia,Léo Naldi,3.2,17,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,Fortaleza,0,1
4996,Atlético-GO,Zagueiro,Alix Vinicius,1.7,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Vasco,1,0
4997,Juventude,Meia,Luis Mandaca,1.4,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Atlético-MG,1,0
4998,Vasco,Meia,Adson,1.8,17,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,0,1
4999,Palmeiras,Meia,Aníbal Moreno,2.7,17,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Botafogo,0,1
5000,Juventude,Atacante,Lucas Barbosa,2.5,17,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,1,0
5001,Fortaleza,Meia,Kervin Andrade,-0.6,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Vitória,1,0
5002,Palmeiras,Atacante,Flaco López,4.2,17,0,0,0,3,0,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,Botafogo,0,1
5003,Athlético-PR,Técnico,Martín Varini,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fluminense,0,1
5004,Vitória,Atacante,Zé Hugo,9.7,17,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,0,1
5005,Vitória,Meia,Daniel Júnior,0.9,17,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Fortaleza,0,1
5006,Fortaleza,Meia,Hércules,-0.8,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Vitória,1,0
5007,São Paulo,Meia,Galoppo,2.0,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,1,0
5008,Atlético-GO,Atacante,Alejo Cruz,1.2,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,1,0
5009,Corinthians,Meia,Garro,5.6,17,0,0,0,1,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Criciúma,1,0
5010,Bragantino,Técnico,Pedro Caixinha,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Cruzeiro,0,1
5011,Corinthians,Atacante,Wesley,2.2,17,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Criciúma,1,0
5012,Grêmio,Meia,Ronald,1.2,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,0,1
5013,Vasco,Meia,Mateus Carvalho,7.7,17,0,0,0,0,1,2,0,6,0,0,0,0,0,0,0,0,0,1,0,1,Atlético-GO,0,1
5014,Botafogo,Meia,Kauê,0.8,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,1,0
5015,Vitória,Atacante,Janderson,4.4,17,0,0,0,1,1,2,0,3,0,0,0,0,0,0,0,0,0,4,0,1,Fortaleza,0,1
5016,Corinthians,Meia,Ryan,0.2,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Criciúma,1,0
5017,Vasco,Atacante,Rayan,-1.1,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,Atlético-GO,0,1
5018,Juventude,Zagueiro,Abner,-0.1,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,Atlético-MG,1,0
5019,Atlético-MG,Atacante,Palacios,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,0,1
5020,Grêmio,Atacante,Nathan Fernandes,1.4,17,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,1,São Paulo,0,1
5021,Grêmio,Atacante,Gustavo Nunes,0.5,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,São Paulo,0,1
5022,Corinthians,Meia,Igor Coronado,10.8,17,0,1,0,1,1,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,Criciúma,1,0
5023,Cruzeiro,Técnico,Fernando Seabra,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bragantino,1,0
5024,Botafogo,Técnico,Artur Jorge,7.05,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Palmeiras,1,0
5025,Palmeiras,Atacante,Estêvão,2.8,17,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,Botafogo,0,1
5026,Vasco,Meia,JP,1.2,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,0,1
5027,São Paulo,Atacante,André Silva,0.5,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Grêmio,1,0
5028,Vasco,Técnico,Rafael Paiva,8.58,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,0,1
5029,Fluminense,Técnico,Mano Menezes,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Athlético-PR,1,0
5030,Atlético-MG,Atacante,Hulk,4.0,17,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Juventude,0,1
5031,Atlético-MG,Meia,Alan Franco,1.7,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Juventude,0,1
5032,Atlético-GO,Técnico,Vagner Mancini,3.65,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,1,0
5033,Grêmio,Técnico,Renato Gaúcho,3.02,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,São Paulo,0,1
5034,Vitória,Atacante,Osvaldo,2.0,17,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fortaleza,0,1
5035,Corinthians,Lateral,Fagner,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Criciúma,1,0
5036,Flamengo,Técnico,Tite,0.0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Internacional,0,1
5037,Atlético-MG,Atacante,Alan Kardec,-0.3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Juventude,0,1
5038,Fortaleza,Zagueiro,Titi,-0.8,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,Vitória,1,0
5039,Palmeiras,Lateral,Marcos Rocha,3.6,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,0,1
5040,Juventude,Lateral,Alan Ruschel,1.9,17,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Atlético-MG,1,0
5041,Palmeiras,Atacante,Dudu,-0.3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Botafogo,0,1
5042,São Paulo,Goleiro,Rafael,9.0,17,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,1,Grêmio,1,0
5043,Fortaleza,Atacante,Marinho,4.4,17,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,2,0,0,Vitória,1,0
5044,Fortaleza,Meia,Lucas Sasha,0.9,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,Vitória,1,0
5045,Atlético-MG,Atacante,Vargas,2.9,17,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,0,1
5046,São Paulo,Meia,Lucas Moura,9.7,17,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,1,Grêmio,1,0
5047,Criciúma,Goleiro,Gustavo,3.0,17,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,Corinthians,0,1
5048,Vitória,Zagueiro,Bruno Uvini,0.2,17,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fortaleza,0,1
5049,Grêmio,Goleiro,Marchesín,6.0,17,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,São Paulo,0,1
5050,Palmeiras,Meia,Felipe Anderson,3.8,17,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,Botafogo,0,1
5051,Juventude,Meia,Jean Carlos,9.0,17,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,Atlético-MG,1,0
5052,Vasco,Zagueiro,Maicon,5.0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-GO,0,1
5053,Palmeiras,Goleiro,Weverton,5.0,17,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,Botafogo,0,1
5054,Palmeiras,Zagueiro,Gustavo Gómez,0.4,17,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,Botafogo,0,1
5055,Atlético-MG,Meia,Bernard,3.1,17,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,2,0,0,Juventude,0,1
5056,Atlético-GO,Lateral,Maguinho,1.2,17,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Vasco,1,0
5057,Criciúma,Zagueiro,Wilker Ángel,2.1,17,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,Corinthians,0,1
5058,Corinthians,Zagueiro,Gustavo Henrique,-0.3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Criciúma,1,0
5059,Criciúma,Técnico,Cláudio Tencati,3.58,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,0,1
5060,Vitória,Meia,Jean Mota,1.3,17,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,0,1
5061,Grêmio,Lateral,Reinaldo,3.0,17,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,São Paulo,0,1
5062,Juventude,Técnico,Roger Machado,4.09,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Atlético-MG,1,0
5063,Juventude,Meia,Jadson,3.3,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,Atlético-MG,1,0
5064,Fortaleza,Meia,Yago Pikachu,1.2,17,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Vitória,1,0
5065,São Paulo,Atacante,Luciano,5.4,17,0,0,0,3,0,3,0,1,0,0,0,0,0,0,0,0,0,3,0,0,Grêmio,1,0
5066,Criciúma,Atacante,Arthur Caíke,2.2,17,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,0,1
5067,Palmeiras,Lateral,Mayke,2.4,17,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Botafogo,0,1
5068,São Paulo,Meia,Alisson,8.4,17,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,1,0
5069,Fortaleza,Goleiro,João Ricardo,1.0,17,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,Vitória,1,0
5070,Vitória,Meia,Willian Oliveira,4.7,17,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Fortaleza,0,1
5071,Atlético-MG,Meia,Otávio,1.7,17,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Juventude,0,1
5072,Fortaleza,Lateral,Tinga,11.2,17,1,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,3,0,0,Vitória,1,0
5073,Criciúma,Lateral,Marcelo Hermes,2.0,17,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,0,1
5074,São Paulo,Meia,Wellington Rato,3.6,17,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,Grêmio,1,0
5075,Botafogo,Atacante,Tiquinho Soares,9.8,17,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,Palmeiras,1,0
5076,Criciúma,Meia,Fellipe Mateus,1.8,17,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Corinthians,0,1
5077,Botafogo,Lateral,Damián Suárez,6.6,17,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,1,Palmeiras,1,0
